,0
1004,0.35014575719833374
1005,0.3682025074958801
1006,0.36909931898117065
1007,0.3743261396884918
1008,0.37765243649482727
1009,0.36875197291374207
1010,0.3781817555427551
1011,0.36605772376060486
1012,0.39794135093688965
1013,0.34020093083381653
1014,0.34458279609680176
1015,0.3649451434612274
1016,0.3840687870979309
1017,0.3658428192138672
1018,0.3903011083602905
1019,0.35913020372390747
1020,0.3808481991291046
1021,0.38130298256874084
1022,0.378664493560791
1023,0.3831627070903778
1024,0.38096243143081665
1025,0.380409836769104
1026,0.38262316584587097
1027,0.39308246970176697
1028,0.3519301414489746
1029,0.3707941472530365
1030,0.3488423228263855
1031,0.3501807451248169
1032,0.36064279079437256
1033,0.3636000454425812
1034,0.3457266688346863
1035,0.365850567817688
1036,0.35749295353889465
1037,0.3492336571216583
1038,0.3392723798751831
1039,0.3314987123012543
1040,0.3470767140388489
1041,0.38203710317611694
1042,0.35155871510505676
1043,0.38058727979660034
1044,0.3691985309123993
1045,0.3551822304725647
1046,0.33851611614227295
1047,0.3472777307033539
1048,0.3854706883430481
1049,0.38042259216308594
1050,0.32960107922554016
1051,0.3354869782924652
1052,0.37272876501083374
1053,0.3629775047302246
1054,0.36425507068634033
1055,0.3307912349700928
1056,0.3654622733592987
1057,0.3707737922668457
1058,0.36960548162460327
1059,0.3514935076236725
1060,0.36713775992393494
1061,0.338492751121521
1062,0.3676454424858093
1063,0.35448572039604187
1064,0.3722362518310547
1065,0.3814617693424225
1066,0.378895103931427
1067,0.360068678855896
1068,0.36382225155830383
1069,0.3881700038909912
1070,0.3446009159088135
1071,0.39244353771209717
1072,0.38104891777038574
1073,0.3594517111778259
1074,0.38567233085632324
1075,0.35398536920547485
1076,0.3361850380897522
1077,0.36029139161109924
1078,0.34498921036720276
1079,0.36312562227249146
1080,0.3759968876838684
1081,0.36301401257514954
1082,0.3446912169456482
1083,0.37918829917907715
1084,0.35213300585746765
1085,0.3534328043460846
1086,0.36453747749328613
1087,0.3778778910636902
1088,0.32336437702178955
1089,0.3513418734073639
1090,0.3621326684951782
1091,0.3431260883808136
1092,0.35790330171585083
1093,0.3550206422805786
1094,0.3210744857788086
1095,0.3536835014820099
1096,0.3615763187408447
1097,0.3409038186073303
1098,0.3259570896625519
1099,0.38495442271232605
1100,0.33840158581733704
1101,0.37232738733291626
1102,0.33632513880729675
1103,0.38010555505752563
1104,0.3495183289051056
1105,0.3964496850967407
1106,0.3641538918018341
1107,0.36698782444000244
1108,0.3427823483943939
1109,0.36677518486976624
1110,0.367512971162796
1111,0.319524884223938
1112,0.37734752893447876
1113,0.3562312424182892
1114,0.3566007912158966
1115,0.33591428399086
1116,0.35522958636283875
1117,0.3817531168460846
1118,0.3537631928920746
1119,0.3525281846523285
1120,0.326206773519516
1121,0.34630823135375977
1122,0.3373476564884186
1123,0.37880566716194153
1124,0.3317582309246063
1125,0.34226900339126587
1126,0.3382582366466522
